coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
ebbf58f9-1fb2-49f7-b641-cdac26ed77e4,,,preservedspecimen,,shortia galacifolia,barcode-01046781,magnoliopsida,a,urn:lsid:biocol.org:col:15406,,c. w. wang,,,asia,,china,chn,,1935-10-23T00:00:00+00:00,2019-09-22T23:27:09.934987+00:00,0.2463768115942029,,,,,,2370f307157580e686428cdfd4c98520b97a4147,1935-10,diapensiaceae,67043,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_order_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_class_added"", ""dwc_kingdom_added""]",,shortia,,,,false,false,,,,,a,urn:lsid:biocol.org:col:15406,,plantae,,,,,,,lung pan la champu tung,,,,,,,,,e8975ba0-e663-4c3d-96ba-5cbb950ed556,ericales,tracheophyta,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\e8975ba0-e663-4c3d-96ba-5cbb950ed556"", ""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e8975ba0-e663-4c3d-96ba-5cbb950ed556""]",67043,7450a9e3-ef95-4f9e-8260-09b498d2c5e6,berneuxia thibetica decaisne,galacifolia,296,yunnan,5333326,accepted,species,,ebbf58f9-1fb2-49f7-b641-cdac26ed77e4,,lung pan la champu tung,,
47f9659d-a79a-4017-95eb-47e48f8b4e1f,,,preservedspecimen,,shortia,uvmvt259192,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,"hill, s. r.",,,,,united states,usa,,,2018-08-24T10:25:32.978645+00:00,0.13043478260869565,,,,,,f36174cea530d0c250907cd8680f3214130aa5d1,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""1d9b3314-b09f-490c-8a9d-f62b29489c9c""]",,,,,16ff6d1f-3f59-41ce-b327-f0c1d5dea1fb,ericales,tracheophyta,"[""urn:uuid:16ff6d1f-3f59-41ce-b327-f0c1d5dea1fb"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16631640"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16ff6d1f-3f59-41ce-b327-f0c1d5dea1fb""]",26219,3027c437-cdb3-4072-9410-5a46ec3b1fd5,shortia,,,,2882389,accepted,genus,,47f9659d-a79a-4017-95eb-47e48f8b4e1f,,,,
a7d836ce-312a-4917-a9f7-2459b18f293f,,,preservedspecimen,,shortia,uvmvt259207,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,,asia,,japan,jpn,,,2018-08-24T10:25:32.978645+00:00,0.10144927536231885,,,,,,9bf636e3a32c9316dc56f9a7425a279c2a275aea,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""b194097c-5aa6-4e4f-b1f0-25163b92a963""]",,,,,9c07f634-6b05-4d8b-b29d-bec10b4acc04,ericales,tracheophyta,"[""urn:uuid:9c07f634-6b05-4d8b-b29d-bec10b4acc04"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\9c07f634-6b05-4d8b-b29d-bec10b4acc04"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16631655""]",,3027c437-cdb3-4072-9410-5a46ec3b1fd5,shortia,,,,2882389,accepted,genus,,a7d836ce-312a-4917-a9f7-2459b18f293f,,,,
a7552a3b-5b3f-4611-9b82-e627c8b92c51,,,preservedspecimen,,shortia galacifolia,ncu00042376,magnoliopsida,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"anonymous, anonymous",,,north america,,united states,usa,oconee,1897-06-27,2018-04-12T15:05:30.284524+00:00,0.17391304347826086,,,,,,f20a60acfcff0bfb443b165b087902bad5243fcd,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ncu,,,plantae,,,,,,,,,,,,,,,,c2ba6153-a7f8-47bf-9961-5e933f470f08,ericales,tracheophyta,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\16996431"", ""urn:uuid:c2ba6153-a7f8-47bf-9961-5e933f470f08"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\c2ba6153-a7f8-47bf-9961-5e933f470f08""]",,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,shortia galacifolia,galacifolia,178,south carolina,5333326,accepted,species,,a7552a3b-5b3f-4611-9b82-e627c8b92c51,,,,
e9a8a70e-d918-4380-ad1b-07f95a34e882,,,preservedspecimen,,shortia,uvmvt259216,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,,asia,,japan,jpn,,,2018-08-24T10:25:32.978645+00:00,0.10144927536231885,,,,,,8b06c2ac3609d330e9eb8f31f7c540d58e05b70f,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""156fae95-43df-4b2d-9711-b0ce442cb34b""]",,,,,62cc9b83-841b-42dd-9f36-50be95819bb1,ericales,tracheophyta,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\62cc9b83-841b-42dd-9f36-50be95819bb1"", ""urn:uuid:62cc9b83-841b-42dd-9f36-50be95819bb1"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16631664""]",,3027c437-cdb3-4072-9410-5a46ec3b1fd5,shortia,,,,2882389,accepted,genus,,e9a8a70e-d918-4380-ad1b-07f95a34e882,,,,
8f72692a-5982-4656-ae8f-6f673031af7e,,,preservedspecimen,,shortia galacifolia,clems0042929,magnoliopsida,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,a. walker,,,north america,,united states,usa,oconee,1970-07-28,2018-07-27T09:33:24.407508+00:00,0.17391304347826086,,,,,,109adabe29018517742aad7072e2d1cacbf9be85,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,clems,,,plantae,,,,,,,,,,,,,,,,4fb2ccb6-75ce-4ade-9c06-893f921f63a8,ericales,tracheophyta,"[""264c48ec-8636-451f-a7e0-74131bc6f84c\\4fb2ccb6-75ce-4ade-9c06-893f921f63a8"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\16249254"", ""urn:uuid:4fb2ccb6-75ce-4ade-9c06-893f921f63a8""]",,264c48ec-8636-451f-a7e0-74131bc6f84c,shortia galacifolia,galacifolia,209,south carolina,5333326,accepted,species,,8f72692a-5982-4656-ae8f-6f673031af7e,,,,
e4003036-1c83-4785-ba94-fa3e866543f2,,,preservedspecimen,,shortia galacifolia,barcode-01046780,magnoliopsida,gh,urn:lsid:biocol.org:col:15631,,j. f. rock,,,asia,,china,chn,,1932-10-23T00:00:00+00:00,2019-09-22T23:27:09.934987+00:00,0.2463768115942029,,,,,,26bbddcd05326af985fb458b9313500fae71cab2,1932-10,diapensiaceae,22515,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_order_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_class_added"", ""dwc_kingdom_added""]",,shortia,,,,false,false,,,,,gh,urn:lsid:biocol.org:col:15631,,plantae,,,,,,,mt kenichunpo,,,,,,,,,7cc16461-3a7a-4c12-b9b5-01b0d2c60ab5,ericales,tracheophyta,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\7cc16461-3a7a-4c12-b9b5-01b0d2c60ab5"", ""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7cc16461-3a7a-4c12-b9b5-01b0d2c60ab5""]",22515,7450a9e3-ef95-4f9e-8260-09b498d2c5e6,berneuxia thibetica decaisne,galacifolia,297,xizang (tibet),5333326,accepted,species,,e4003036-1c83-4785-ba94-fa3e866543f2,,mt kenichunpo,,
35803f90-ab8d-47d1-bcd0-eae268da08d6,,,preservedspecimen,,shortia galacifolia,89286,magnoliopsida,botany,,,f. boyaton,,,north america,,united states,usa,,,2019-05-06T21:42:08.251442+00:00,0.18840579710144928,,,,,,ece457af0041e14c51af52f575db4cc10393f3fb,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_class_replaced""]",,shortia,,,,true,true,"plantae, dicotyledonae, diapensiales, diapensiaceae",,1.0,,us,http://biocol.org/urn:lsid:biocol.org:col:34871,,plantae,,,,,,,,,,,"[""98c37b1a-6a9e-44b3-9fa8-98d8ecf8b781""]",,,,,http://n2t.net/ark:/65665/3da38ca94-b1f4-487f-bfe2-5c7c7eea435e,ericales,tracheophyta,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3da38ca94-b1f4-487f-bfe2-5c7c7eea435e""]",s.n.,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,35803f90-ab8d-47d1-bcd0-eae268da08d6,-- --- ----,,,
5c9166d6-8518-481f-82e0-f6dd872fbcc7,,,preservedspecimen,,shortia galacifolia,v0091795f,magnoliopsida,botany,botany,,m. e. hyams,,,north america,,united states,usa,,1879-04-01,2019-04-12T08:48:13.964336+00:00,0.2028985507246377,,,,,,d6af29be5d2987a78af3bc37831716e38c88d5f3,,diapensiaceae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_country_replaced"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_replaced"", ""dwc_order_added"", ""dwc_class_replaced"", ""dwc_phylum_replaced"", ""dwc_parentnameusageid_added""]",,shortia,,"{""lat"": 35.5, ""lon"": -80.0}",,true,true,plantae spermatophyta dicotyledoneae diapensiaceae,,,,f,f,,plantae,,,,,,,,,,,"[""aaad1f41-aee0-4ec9-81b1-daf01d97c8fd""]",,,,,159952e8-6d3c-49cc-a76e-4ad035ded364,ericales,tracheophyta,"[""205fa34c-2fcb-4492-b992-972b18560f6f\\159952e8-6d3c-49cc-a76e-4ad035ded364""]",s.n.,205fa34c-2fcb-4492-b992-972b18560f6f,shortia galacifolia torr. & a. gray,galacifolia,91,north carolina,5333326,accepted,species,,5c9166d6-8518-481f-82e0-f6dd872fbcc7,,,,
9368e88b-4346-4783-afe5-d4c7db785be4,,,preservedspecimen,,shortia galacifolia,tenn-v-0170865,magnoliopsida,,565b6f19-288f-4614-a4c9-b09448e96547,,,,,north america,,united states,usa,macon,,2019-04-12T08:44:10.758082+00:00,0.13043478260869565,,,,,,915e06509173451e42b417b5ea4b401b1a5689b7,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,tenn,,,plantae,,,,,,,,,,,"[""d812b56f-daf5-4864-84ad-f47b21dac13f""]",,,,,6655a593-0738-42cc-a7de-f8548ced8b62,ericales,tracheophyta,"[""d53132e6-7997-4850-8607-4fec5a3f9c3f\\6655a593-0738-42cc-a7de-f8548ced8b62"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\14305069"", ""urn:uuid:6655a593-0738-42cc-a7de-f8548ced8b62""]",,d53132e6-7997-4850-8607-4fec5a3f9c3f,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,9368e88b-4346-4783-afe5-d4c7db785be4,,,,
75aca415-770c-4aaf-a7a8-38449117a039,,,preservedspecimen,,shortia galacifolia,wcuh0010445,magnoliopsida,,daf7f698-000a-4721-8e61-df3ef5577497,,,,,north america,,united states,usa,oconee,,2018-07-13T11:48:51.666830+00:00,0.13043478260869565,,,,,,850127206b42994161da633f313c07ad70115be2,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,wcuh,,,plantae,,,,,,,,,,,,,,,,9f1d732e-6684-4bf9-96c5-38728344fbf0,ericales,tracheophyta,"[""570dcca6-a84f-43aa-8053-1a2ac60d9ead\\9f1d732e-6684-4bf9-96c5-38728344fbf0"", ""570dcca6-a84f-43aa-8053-1a2ac60d9ead\\6823986"", ""urn:uuid:9f1d732e-6684-4bf9-96c5-38728344fbf0""]",,570dcca6-a84f-43aa-8053-1a2ac60d9ead,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,75aca415-770c-4aaf-a7a8-38449117a039,,,,
146e5f41-49e9-4a3c-9858-e6b3fb460244,,,preservedspecimen,,shortia galacifolia,hbsh0001727,magnoliopsida,,cfd6931e-0927-438e-9ab0-b6eb30bcbaa7,,,,,north america,,united states,usa,oconee,,2019-07-14T01:16:12.942839+00:00,0.13043478260869565,,,,,,7afd11c74adf0aa800aa84caa18c8e7e96f316e0,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,hbsh,,,plantae,,,,,,,,,,,,,,,,c7f5ef7a-dee8-4f39-93c9-94e8ddde176c,ericales,tracheophyta,"[""40d35f62-cf89-488a-bad3-66e66d38c10c\\21506528"", ""urn:uuid:c7f5ef7a-dee8-4f39-93c9-94e8ddde176c"", ""40d35f62-cf89-488a-bad3-66e66d38c10c\\c7f5ef7a-dee8-4f39-93c9-94e8ddde176c""]",,40d35f62-cf89-488a-bad3-66e66d38c10c,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,146e5f41-49e9-4a3c-9858-e6b3fb460244,,,,
aa223326-7a40-4b39-8e2f-0403e2da97aa,,,preservedspecimen,,shortia galacifolia,91678,magnoliopsida,botany,,,f. boynton,,,north america,,united states,usa,oconee / pickens,1888-05-08,2019-05-06T21:42:08.251442+00:00,0.2318840579710145,,,,,,ebd609a517e4a294149b3cefa4a3f4dde97644d1,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_class_replaced""]",,shortia,,,,true,true,"plantae, dicotyledonae, diapensiales, diapensiaceae",,1.0,,us,http://biocol.org/urn:lsid:biocol.org:col:34871,,plantae,,,,,,,,,,,"[""d7b6099e-041f-4b2a-8200-e0d783d0f236""]",,,,,http://n2t.net/ark:/65665/309563d58-0cb3-4f35-9f9a-e6a9422abcb3,ericales,tracheophyta,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/309563d58-0cb3-4f35-9f9a-e6a9422abcb3""]",s.n.,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,shortia galacifolia,galacifolia,129,south carolina,5333326,accepted,species,,aa223326-7a40-4b39-8e2f-0403e2da97aa,-- --- 1888,,,
615a8b11-bd33-48bd-a5d6-06bd048e77fb,,,preservedspecimen,,shortia galacifolia,wcuh0010447,magnoliopsida,,daf7f698-000a-4721-8e61-df3ef5577497,,,,,north america,,united states,usa,oconee,,2018-07-13T11:48:51.666830+00:00,0.13043478260869565,,,,,,f85e4ee87c294ef14c64b39e0c84519bb701704c,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,wcuh,,,plantae,,,,,,,,,,,,,,,,ade55b32-28eb-4535-9da0-90828dc522aa,ericales,tracheophyta,"[""urn:uuid:ade55b32-28eb-4535-9da0-90828dc522aa"", ""570dcca6-a84f-43aa-8053-1a2ac60d9ead\\ade55b32-28eb-4535-9da0-90828dc522aa"", ""570dcca6-a84f-43aa-8053-1a2ac60d9ead\\6823989""]",,570dcca6-a84f-43aa-8053-1a2ac60d9ead,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,615a8b11-bd33-48bd-a5d6-06bd048e77fb,,,,
14076473-354a-4f71-b76d-d2fd2636992a,,,preservedspecimen,,shortia galacifolia,015513,magnoliopsida,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,,north america,,united states,usa,oconee,,2019-03-16T09:03:24.551985+00:00,0.13043478260869565,,,,,,36e393715c7ba168404be7ec545d3239a3563ec6,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,boon,,,plantae,,,,,,,,,,,,,,,,8634e81f-e5bf-4207-a128-9621b43cd2fd,ericales,tracheophyta,"[""e23109b4-e143-437c-b329-3dff7cb35488\\8634e81f-e5bf-4207-a128-9621b43cd2fd"", ""urn:uuid:8634e81f-e5bf-4207-a128-9621b43cd2fd"", ""e23109b4-e143-437c-b329-3dff7cb35488\\20387028""]",,e23109b4-e143-437c-b329-3dff7cb35488,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,14076473-354a-4f71-b76d-d2fd2636992a,,,,
048907d3-06a5-4046-a035-e094b5576b6c,,,preservedspecimen,,shortia galacifolia,000105486,magnoliopsida,,5082277f-dd49-4b22-9e2d-746d2fb233b4,,,,,north america,,united states,usa,,,2019-09-22T22:22:32.242685+00:00,0.11594202898550725,,,,,,761ad2207bdcf469d27f006557c47d51b5211b2b,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,fsu,,,plantae,,,,,,,,,,,"[""dbcef81d-bad9-4310-a54d-d5c8a105a0f9""]",,,,,urn:uuid:c02e5728-08c5-40f4-9468-7fb11a705bbf,ericales,tracheophyta,"[""ddef79ec-043c-4027-9876-c4a298feff6d\\urn:uuid:c02e5728-08c5-40f4-9468-7fb11a705bbf"", ""ddef79ec-043c-4027-9876-c4a298feff6d\\6692899"", ""urn:uuid:d9f753f6-b84c-40d6-82d5-943198039d21""]",,ddef79ec-043c-4027-9876-c4a298feff6d,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,048907d3-06a5-4046-a035-e094b5576b6c,,,,
2834ab27-2c52-4af5-ad11-e3888d6aab10,,,preservedspecimen,,shortia galacifolia,89288,magnoliopsida,botany,,,collector unknown,,,north america,,united states,usa,,,2019-05-06T21:42:08.251442+00:00,0.18840579710144928,,,,,,bdbadf7a829ef1a8f6847b0def4319a0c93b034c,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_class_replaced""]",,shortia,,,,true,true,"plantae, dicotyledonae, diapensiales, diapensiaceae",,1.0,,us,http://biocol.org/urn:lsid:biocol.org:col:34871,,plantae,,,,,,,,,,,"[""6ae5d46f-e360-4ed3-8adf-2db8d3b512e3""]",,,,,http://n2t.net/ark:/65665/3800a208d-e20a-40f8-aa4b-d960c59e8daf,ericales,tracheophyta,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3800a208d-e20a-40f8-aa4b-d960c59e8daf""]",s.n.,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,2834ab27-2c52-4af5-ad11-e3888d6aab10,-- --- ----,,,
