coreid,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
2b71e7ca-7a9f-4684-baaf-b41e6dff0e52,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2019-05-24 14:31:26,http://sernecportal.org/portal/collections/individual/index.php?occid=9285710,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,USCH0025777,,,MAIN,a13355a1-1ccc-46d9-9672-521d8d668804,,,,United States,,Pickens County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"Horn, Charles",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,USCH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0393d0-ff6d-11e2-9beb-001c23ce290f,,,Ericales,,,,,,,,45656,,,Magnoliophyta,,,,,"Horn, Charles; Hill, Steven",flowering,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1988,,,urn:uuid:0d61f329-e1a0-4af5-b05c-5728e01fa0ce,,,
67c4774a-d577-4352-aa61-7930e5d0474e,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2017-05-21 05:17:05,http://sernecportal.org/portal/collections/individual/index.php?occid=14305072,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170868,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31785b01-e213-468a-9cc7-d5061f80aa36,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:31785b01-e213-468a-9cc7-d5061f80aa36,AKrakowiak,,
53527547-c023-4539-b96e-fd504eb02272,,,,,,,2013-04-24 17:54:12,http://mycoportal.org/portal/collections/individual/index.php?occid=1585291,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,BPI 656349,Dacrymycetes,,,,,,,USA,,,,,,,4,,,,,,,,,,,,1927-06-04,,,,Dacrymycetaceae,,,,,,,Discohainesia,,,,,,,,,,Shortia galacifolia,,,,,,,,,,Diehl W. W.,,,,BPI,,,,Fungi,,,,,,,,,"Toxaway Bear Wallow Cove, below",,,,,,,,,,,,6,,,,,,,,,1585291,,,Dacrymycetales,,,,,,,,,,,Basidiomycota,,,,,Diehl W. W.,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,,Discohainesia oenotherae,(Cooke & Ellis) Nannf.,,,oenotherae,155,North Carolina,,,,,,,,,,,1927 JUN 04,,,,,,,,1927,,,urn:uuid:05d51de5-e52b-40aa-900e-87548f5f8c68,,Discohainesia oenotherae,
b6f9d0fd-7661-4a44-b931-1977bd46afe0,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-21 09:20:27,http://sernecportal.org/portal/collections/individual/index.php?occid=17082372,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202496,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,field values redacted: locality,,GA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcadc39a-0b45-473d-a1e5-1022367ae852,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:7e49c598-ce24-46e3-ad26-ef124221b2d2,,,
8e41a13e-dbc1-4e4e-8586-cce037c1efdc,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:19:02.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""1db2392a-ee0e-4f7c-963e-e56b9a4ee3a1"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""1db2392a-ee0e-4f7c-963e-e56b9a4ee3a1"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1db2392a-ee0e-4f7c-963e-e56b9a4ee3a1"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046784,,,A,urn:lsid:biocol.org:col:15406,Asia,,,China,CN,,,,Harvard University Herbaria: All Records,,,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,1935-07,,,,Diapensiaceae,,64564,,,,,Shortia,,,,,,,,,,,,Asia;China;Yunnan;,,,,,,,,,,,,A,urn:lsid:biocol.org:col:15406,,,,,,,,,,,,"Kang-pu, Wei-si Hsien",,,,,,,,,,,,7,,,,,,,,,1db2392a-ee0e-4f7c-963e-e56b9a4ee3a1,,present,,,,,,,,,,,,,,Sheet,,64564,C. W. Wang,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Yunnan,,,,,,,,,,3000 m,,,"Kang-pu, Wei-si Hsien",,,,,,1935,,,,,,
6bd9e737-9e7f-440f-b296-b8cc002f68d2,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:25:11.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""c119603e-f0de-45c5-a30d-0da67dddab83"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""c119603e-f0de-45c5-a30d-0da67dddab83"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c119603e-f0de-45c5-a30d-0da67dddab83"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046791,,,A,urn:lsid:biocol.org:col:15406,Asia,,,China,CN,Emei,,,Harvard University Herbaria: All Records,,,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,,,,,Diapensiaceae,,T.69,,,,,Shortia,,,,,,,,,,,,Asia;China;Sichuan;Emei;,,,,,,,,,,,,A,urn:lsid:biocol.org:col:15406,,,,,,,,,,,,Mt. Omei,,,,,,,,,,,,,,,,,,,,,c119603e-f0de-45c5-a30d-0da67dddab83,,present,,,,,,,,,,,,,,Sheet,,T.69,L. Y. Tai,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Sichuan,,,,,,,,,,,,,Mt. Omei,,,,,,,,,,,,
4bf4b4dd-ffad-4419-9465-8c4fb8505080,,,,,,,2015-09-04 15:37:54.0,,,,,,"[{""dwc:identificationRemarks"": ""operation de numerisation 2010-2012"", ""dwc:taxonID"": ""SONNERAT|3786433"", ""dwc:specificEpithet"": ""galacifolia"", ""dwc:identificationID"": ""SONNERAT|6068751"", ""dwc:identificationVerificationStatus"": ""1"", ""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519688"", ""dwc:scientificNameAuthorship"": ""Torr. & A.Gray"", ""dwc:genus"": ""Shortia"", ""dwc:scientificName"": ""Shortia galacifolia Torr. & A.Gray"", ""dwc:higherClassification"": ""Shortia;Diapensiaceae"", ""dwc:family"": ""Diapensiaceae""}]",,,,,,,,,,,,,PreservedSpecimen,,,P04519688,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,MNHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519688,,,,,,,,,,,,,,,,hb,,,,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,,,,,,,,,,,,,,,,,,,,,,,"[{""coreid"": ""http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519688"", ""dcterms:identifier"": ""011A11CB9B3A4AABA14E6ED09A2ADDDD"", ""dcterms:subject"": ""e-recolnat""}]",,,,,
b7a287fe-460a-4ec9-be04-ef1dadcd42f7,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2010-08-16 16:38:49.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""c936f922-fb1c-4b96-a730-d0d5d8fb328e"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""c936f922-fb1c-4b96-a730-d0d5d8fb328e"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c936f922-fb1c-4b96-a730-d0d5d8fb328e"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-00292430,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,Harvard University Herbaria: All Records,,,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,,,,,Diapensiaceae,,32045,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c936f922-fb1c-4b96-a730-d0d5d8fb328e,,present,,,,,,,,,,,,,,Sheet,,32045,Gaoligong Shan Biodiversity Survey 2006,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5ac3286-f052-41dd-a48b-10ba7ea6d78f,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2018-04-12 17:21:28,http://midwestherbaria.org/portal/collections/individual/index.php?occid=14411623,,The Trustees of Indiana University,,,,,,,,,,,,,,,,PreservedSpecimen,,,IND-0096116,,,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,,,United States,,Macon,,,,,25,,,,,,,,,,,,1934-07-25,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,in dark woods,,,,,,,,,,,,,,IND,,,,Plantae,,,,,,,,,near Highlands,,,,,,,,,,,,7,,,,,,,,,73518920-f85b-4ce4-a260-0c55a2449a19,past blooming period,,Ericales,,,,,,,,85397,,,Magnoliophyta,,,,1277,J.K. Underwood,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,206,North Carolina,,119980,,,,,,,,,7-25-1934,,,,,,,,1934,,,urn:uuid:73518920-f85b-4ce4-a260-0c55a2449a19,andervia,,
8162b9a0-7bd7-4a44-a6d0-7ccd8d53faa6,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-11-01 15:50:10,http://nansh.org/portal/collections/individual/index.php?occid=16631644,,University of Vermont,,,,,,,,,,,,,,,,PreservedSpecimen,,,UVMVT259196,,,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,United States,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265af97-d401-47f1-b249-f8b9c4637cd5,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia,,,,,,,,101139,,,,,,,,,,,,,,,,,,,,urn:uuid:1265af97-d401-47f1-b249-f8b9c4637cd5,"Kerwien, L.",,
cd5eb7f9-12d5-4904-b56c-b37d6fd81e14,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2017-10-17 05:08:22,http://sernecportal.org/portal/collections/individual/index.php?occid=16249257,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042926,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,CLEMS,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9608f3fc-e3aa-465b-b15d-841bacdf4e72,,,Ericales,,,,,,,,88718,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:9608f3fc-e3aa-465b-b15d-841bacdf4e72,ddamrel,,
667c7442-098f-4719-b481-7c44f13980f1,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-21 09:20:27,http://sernecportal.org/portal/collections/individual/index.php?occid=17085656,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202491,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,field values redacted: locality,,GA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ade9902-8414-4a7c-8dc0-d044f566a207,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:2c9b65d8-b113-4e83-b28b-7c03180a4a29,,,
48dd212b-3634-4d45-b4df-ee128f6a1cec,,http://creativecommons.org/licenses/by/4.0/,,,,,2019-08-09 15:31:46,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=1545154,,Brown University,,,,,,,,,,,,,,,,PreservedSpecimen,,,PBRU00040706,Equisetopsida,,BRU,65888b1e-0a64-4307-95a2-7bfbdb917590,,,,United States of America,,Oconee County,,,,,18,,,,,,,,,,,,1944-03-18,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,Brown,,,,Plantae,,,,,,,,,"Plantae Exsiccatae Grayanae Shady banks under Rhododendron and Kalmia, by Whitewater River.",,,,,,,,,,,,3,Jocassee,,,,,,,,02e31777-7800-4505-8dbc-c2415981f05c,,,Ericales,,,,,,,,,,,Charophyta,,,,,"A. E. Prince, J. A. Berly, O. L. Cartwright",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,78,South Carolina,,832313,,,,,,,,,,,,,,,,,1944,,,urn:uuid:51ea19c3-e1f7-4499-bd79-e5e4f5704490,,,
6a8adfef-d0d8-47f2-ac46-327dea9e89a5,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-11 14:27:17,http://sernecportal.org/portal/collections/individual/index.php?occid=16996408,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042374,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,NCU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51f59251-bbfa-4a9e-b3a0-779db834a95d,,,Ericales,,,,,,,,66693,,,Magnoliophyta,,,,,"Anonymous, Anonymous",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1897,,,urn:uuid:51f59251-bbfa-4a9e-b3a0-779db834a95d,,,
b922e6fb-9cee-4fc8-bf29-54c40442cb81,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2013-05-17 15:59:38,http://sernecportal.org/portal/collections/individual/index.php?occid=16249250,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042932,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,T. M. Hill,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,CLEMS,,,,Plantae,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,9481e707-2fcd-4be3-b4de-3d59b34f27a7,,,Ericales,,,,,,,,16145,,,Magnoliophyta,,,,,T. M. Hill,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1970,,,urn:uuid:9481e707-2fcd-4be3-b4de-3d59b34f27a7,ddamrel,,
663d5ac0-28bd-45f0-ba6c-49ec6fc1d99c,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-08-31 21:17:25,http://sernecportal.org/portal/collections/individual/index.php?occid=15881008,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095699,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190719bd-d099-436c-962b-e3d776944c13,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:190719bd-d099-436c-962b-e3d776944c13,Layne Huiet,,
79e46666-66da-4aff-aa53-0612afab4579,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:12:51.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""c55da59b-6ec1-4199-9a1f-936cb3d108a4"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""c55da59b-6ec1-4199-9a1f-936cb3d108a4"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c55da59b-6ec1-4199-9a1f-936cb3d108a4"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046775,,,GH,urn:lsid:biocol.org:col:15631,Asia,,,China,CN,,,,Harvard University Herbaria: All Records,,,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,1932-05/1932-07,,,,Diapensiaceae,,21954,,,,,Shortia,,,,,,,,,,,,Asia;China;Xizang (Tibet);,,,,,,,,,,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,,,,Mt. Keniehunpo,,,,,,,,,,,,,,,,,,,,,c55da59b-6ec1-4199-9a1f-936cb3d108a4,,present,,,,,,,,,,,,,,Sheet,,21954,J. F. Rock,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Xizang (Tibet),,,,,,,,,,13000 ft,,,Mt. Keniehunpo,,,,,,,,,,,,
1eb79421-026d-4aeb-bdb5-5960e272b144,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2019-05-15 18:41:53,http://sernecportal.org/portal/collections/individual/index.php?occid=20970948,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,UCHT033785,,,,d77760fa-0a9d-469a-a49f-6c8d519dadc6,,,,United States,,Polk,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,UCHT,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe9689a-7f8b-4be3-b9e0-f6c63cf59aee,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,Tennessee,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:7fe9689a-7f8b-4be3-b9e0-f6c63cf59aee,wpb636,,
5313a2ed-0213-4536-aefb-2bb4443fe090,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2013-05-17 15:59:38,http://sernecportal.org/portal/collections/individual/index.php?occid=16249269,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042916,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,A. E. Prince,,"field values redacted: eventDate, month, day, startDayOfYear, locality",,CLEMS,,,,Plantae,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,6200aae7-db14-4399-95bf-cd09a866db2d,,,Ericales,,,,,,,,16150,,,Magnoliophyta,,,,,A. E. Prince,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1944,,,urn:uuid:6200aae7-db14-4399-95bf-cd09a866db2d,ddamrel,,
bb706a86-5836-4fba-b0dd-3cac9fb33cde,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2018-11-26 13:55:35,http://sernecportal.org/portal/collections/individual/index.php?occid=16996417,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042382,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Pickens,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,NCU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8915e3ab-23a6-4570-b617-dcef30e126a0,,,Ericales,,,,,,,,102098,,,Magnoliophyta,,,,,"Freeman, Oliver Myles",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1957,,,urn:uuid:8915e3ab-23a6-4570-b617-dcef30e126a0,,,
